,track_id,track_name,artist_id,artist_name,album_id,duration,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
6151,2nLvQLvndoBu21Ljx8INL0,Por Cima Tu Ta de Mais - Mtg 2020,5YhIwffGbYS2i1ISnM6lJo,DJ DOLA do TRIÂNGULO,751bixs754HBd90jcA7wcp,83903,63,0.897,0.5379999999999999,2,-0.442,0.201,0.239,1.16e-05,0.0607,0.614,130.034,1.398383333333333
6152,6bgZv4VkqjBIS2vawz3RsU,Nem On Nem Off,11iQCRz636WFdHj42qxAF6,POCAH,1DUDX3Jz6dNvkYiWcgnKqS,154181,71,0.7090000000000001,0.763,1,-4.426,0.182,0.0786,0.0,0.143,0.83,165.023,2.5696833333333333
6153,1HoapWs5KcMzs8QYdgg9Kt,Não Pode Se Apaixonar,43DRDu6nLSeIedZ7T1A616,Xand Avião,4XL8jGKJBd6cOEyggh5cFO,170000,82,0.69,0.8740000000000001,10,-4.169,0.0882,0.0731,0.0,0.104,0.921,168.116,2.833333333333333
6154,7cmwzU8jmurYtLYncS0bPQ,Cabelinho na Regua,656sFhsnTuJ79P7apmFSVc,MC Cego Abusado,7a8Q2vcv4S6TxRnnDqkXgW,151187,69,0.764,0.5820000000000001,10,-6.908,0.17,0.0244,0.0,0.0729,0.938,170.09,2.5197833333333333
6155,0vYDCcg9nEpMvuiCtgjv5G,Espirra o Lança,17CbKzT0I4256iVuPvrZXr,Dj Serpinha,0t1QN1vx5rOo08gQ8BelLN,190055,45,0.685,0.447,10,-2.757,0.132,0.667,0.000771,0.0635,0.745,130.774,3.1675833333333334
6156,5HdghQzJVbvkZuMyvj2k34,AK47 É o Porte do Homem,30qXkHd2Thmw1wqJvgRa7o,MC Torugo,4772nUNrpOzyXNJDFnVqX9,133944,72,0.835,0.439,9,-4.079,0.3779999999999999,0.75,1.93e-06,0.207,0.544,130.155,2.2324
6157,4Cz49Cz4uLCKL3gLtxJt12,Forma do Padrão,6jYkuWzgw8pGto1JFI0RNT,Lara Silva,2vSSu9GFE7pEuapDizll6u,161632,54,0.873,0.879,7,-4.861000000000001,0.121,0.1989999999999999,0.00292,0.1939999999999999,0.4,98.034,2.693866666666666
6158,2lFe8ngooD4USq1NONh8Il,120 Bpm - Toma,4GXaD22ylT1kqKkXMizvy4,O Masokista,3jPvhMqiFpoFvRpNILGVIE,153600,59,0.866,0.5710000000000001,11,-7.518,0.0556,0.4479999999999999,0.214,0.0515,0.713,99.978,2.56
6159,7AjPEsSw5XH8Prczu0ADY6,Camisa do Flamengo,1CbQrKvCpEnekM3QMGJtXK,MC Meno K,4ZG6HUi4yz7JtXNN3TxJTV,148800,36,0.688,0.5589999999999999,6,-10.06,0.6990000000000001,0.522,0.0,0.104,0.624,99.563,2.48
6160,4Xw46on6brMsT6PUB3vvZU,Ao Som do Drake,1VmZ0enkE7FIlIHotMbtPo,Daya Luz,7kYa9CfjeD2OGuK0DlBqws,220362,54,0.544,0.775,9,-6.077000000000001,0.2239999999999999,0.176,6.720000000000001e-05,0.207,0.879,169.891,3.6727
6161,4V0OqVsxQOtwSkzh4540xl,Cai de vagarinho até embaixo,6ZiGAU6TJQEyidFQ22eIOS,Mc Rennan,3VcMfyvef4qBNzEdZ7vnRu,141211,39,0.939,0.544,11,-7.481,0.221,0.481,0.0,0.301,0.9,130.264,2.3535166666666667
6162,1fVw4B0SIX3b3luDryKHvM,Diferenciada,27EsaYcDfQ1XhSx08LJCNR,LT,3GqkSKefnkMRDZkTMQmHAc,164683,57,0.47,0.773,9,-5.023,0.353,0.278,0.0,0.1969999999999999,0.7190000000000001,79.514,2.7447166666666667
6163,1F3FAYVUFef11dc4ViDIPH,Não Nasci pra Namorar,5hNE6epHrPbYe4ljxr0h8H,Mc Draak,5bLq9wGib9xFSx9YkhO7Sk,150543,57,0.696,0.775,7,-5.547000000000001,0.0909,0.172,0.0005139999999999,0.0393,0.8140000000000001,184.973,2.50905
6164,3w1lM8ia8i2XVIRiOFOhu7,Sentadinha,7KVJCU4z5L4EUHILL8aMxR,Leo Santana,3wFGB5LnCmS7TWFUY0xLwZ,152800,58,0.8370000000000001,0.7490000000000001,4,-4.476,0.188,0.385,0.0,0.298,0.91,149.97799999999998,2.546666666666667
6165,3C9E2jVlPuazLHD300b1aJ,Mega Pra Elas Joga,0PLUhcaPtfTkL6ckBw0btt,Dj Wesley Gonzaga,49bjVWqgvnopUTG2nB6jmr,142236,66,0.895,0.743,8,0.283,0.336,0.1369999999999999,6.96e-05,0.0654,0.544,129.746,2.3706
6166,7KdfRfSAIOiNk95sfFhmWB,Na Ponta Do Pé,7KdmibNmW5J0q5YtGnJqQ8,Nadson O Ferinha,3dbcYNmY6sD4fDzpEICgKN,137769,61,0.8029999999999999,0.4679999999999999,7,-5.783,0.0378,0.727,2.83e-06,0.161,0.648,132.082,2.29615
6169,7CWx8dCv58ZqcTV2DeqpEB,Eu Catuquei Vs Magrão (feat. DJ GBS),2MUXvv3lFulPYMUCtNrEBu,DJ Patrick Muniz,6mPcjyPC8YOUjLH7iSPuRQ,179118,66,0.551,0.79,1,-3.625,0.244,0.106,2.3e-06,0.281,0.696,82.09700000000001,2.9853
6170,696GCW6ySQQsyCClRzvkcv,"Eu Caçava as Puta, Agora as Puta Que Me Caça (feat. Mc Topre)",1v2nDgCQIAgO0tTXWcQbgh,Two Maloka,3EdYBllNMPM5fSxSAyVWkP,163677,63,0.953,0.6659999999999999,8,-4.968,0.209,0.228,1.58e-06,0.838,0.914,130.023,2.72795
6171,7zRHGA6uesfxqDu9oU5cwc,De Mochila e de Rádio (feat. Mc Morena) - Brega Funk,5pkMSRvBI8OXT3rExCzvNs,Mc Abalo,5grV0SEcpeMDX5qXFk45gJ,154305,64,0.784,0.73,9,-6.445,0.129,0.141,0.0,0.105,0.828,165.1,2.57175
6172,5QyecPCNZUVL1qDNTdt1qM,Que Saudade de Você,34ZgtjHC9aNCr5ZTUs7bzx,Mc Kaio,4pYNN6mFLoNfjOCS55sugx,123792,65,0.584,0.315,2,-4.379,0.201,0.8290000000000001,0.0,0.0915,0.479,85.29899999999999,2.0632
6173,0xEBDSAeVjPnFay1YHs80v,Ela Já Fez a Pose Vs Cupix,1359cXd992MwCyGCgbPDcS,Dj W-Beatz,4I40CvApOrpsSWqgBiFSMm,189473,64,0.931,0.708,6,-4.743,0.153,0.43,0.0,0.0548,0.884,133.06799999999998,3.1578833333333334
6174,6M4TrQsCSQRReFjOp1lJzo,Seu Ex Tá Nervoso Demais (feat. Mc shek) - Brega Funk,02RgHAzh0DVNQR24lBuGOI,MC Marley,6bv3mHj8Q3v1BAuQucjgeY,120241,61,0.782,0.823,11,-2.893,0.0618,0.144,0.00207,0.247,0.7709999999999999,165.732,2.004016666666667
6175,1bK6UaFcArJvIaMeKPTFSm,Uma Cavala Mesmo,1CbQrKvCpEnekM3QMGJtXK,MC Meno K,7L0PhaAfpE5DyUWcOlTYsJ,151248,73,0.867,0.374,9,-11.883,0.236,0.629,0.0,0.161,0.684,130.026,2.5208
6176,1vPPWYScwj96IaiMVybstM,Mega do Beco,3jptlmYWQI2kY9pKWNw7iv,DJ P13,0JNhngWtb7k1IJ8EzoRdmi,184514,49,0.76,0.706,11,-5.27,0.242,0.0815,0.2019999999999999,0.183,0.773,130.07,3.0752333333333333
6177,64112Wjl20AyJnCP5umn3F,Ritmo Envolvente,3FSl8J1JjlhocB9mFyZFIE,DJ Menor 7 DJ Menor da Dz7,12CBfRWiaozrlU907dXxuN,237846,59,0.736,0.995,2,-4.346,0.0643,0.0431,0.286,0.264,0.8109999999999999,130.088,3.9641
6178,1mQOFRDoqI34LdN79PE0vH,Ô Moça,1OwYxVDNKP9JtSpp5E0uA4,MC Zaquin,4ps8YCaJj1S9AmZ20mm7P6,180923,80,0.84,0.495,5,-5.155,0.0797,0.481,0.0,0.0853,0.527,130.041,3.0153833333333333
6179,2bPghtjMJBxGMjSgi8rMKK,Renk Renk - Olha o Barulinho da Cama,4hV3aU0WKvFaiX5ugXP5hp,MC MN,1fhYlFn6bploSYS6pUvbgJ,214175,69,0.799,0.74,2,-5.525,0.356,0.0713,1.3e-06,0.222,0.5539999999999999,129.918,3.5695833333333336
6180,70d5neqRS3VZ3vbH5ofgoy,Sarra Nela Com Fuzil Na Bandolera,0PLUhcaPtfTkL6ckBw0btt,Dj Wesley Gonzaga,2DzSdhMoSqOFhPzDNorr4o,118384,51,0.76,0.452,6,-2.315,0.324,0.433,0.0,0.236,0.741,114.151,1.9730666666666667
6181,4AAOfh115gJEOaU8iqB75I,Sarra na Glock do Pai,02RgHAzh0DVNQR24lBuGOI,MC Marley,31nxW1bIoYhOcnKY18RMiv,132205,56,0.6729999999999999,0.794,1,-2.629,0.0714,0.0827,0.0,0.0882,0.6809999999999999,165.259,2.2034166666666666
6182,3yNHwvq8n95NJTBILYEciD,Ei Tudo Bem,1OwYxVDNKP9JtSpp5E0uA4,MC Zaquin,4CStoUwRz9btliF9U31Cl4,117692,71,0.807,0.5329999999999999,4,-5.695,0.0344,0.691,0.0,0.4029999999999999,0.6809999999999999,129.966,1.9615333333333331
6183,2Z0ndOPDVXKENAVeQeced9,BEAT DO AKON (Funk Remix),0u1gvgaBg3WjHRFOig5Um7,Dj Vm,7woQ2HF5AFJa48ZtF9OjyM,130912,66,0.725,0.546,11,-5.2170000000000005,0.0658,0.0639,7.25e-06,0.105,0.723,132.099,2.1818666666666666
6184,2irraUGiIw4HfEGvrlQyKa,Sarra Nela Com Fuzil na Bandolera,0PLUhcaPtfTkL6ckBw0btt,Dj Wesley Gonzaga,4Er7nzHskhxoiGvJpveeSh,118096,67,0.6609999999999999,0.336,6,-6.273,0.541,0.579,0.0,0.441,0.8140000000000001,118.502,1.9682666666666664
6185,6A6KCYsDAeR9XmXaCdIweC,Automotivo de Paraisopolis,2SANWJf1KwERlPe01uk75Q,DJ Souza Original,5Je9ag3zbv2EGxfa9xM1mB,122769,53,0.944,0.639,9,-8.078,0.28,0.613,2.78e-05,0.0905,0.727,130.054,2.04615
6186,1tc6RFcNQk2mQ0c0ZdiEBW,"My Neck, My Back (Lick It) - Street/Club Version",3q7isf09BuwXLyR2khBs60,Khia,2nIZvWCOoeVcjp5YV6XyLn,221573,44,0.855,0.659,9,-3.4410000000000003,0.115,0.0359,0.0,0.0473,0.731,102.067,3.6928833333333335
6189,4YFv0wWsJ0C3Q48jzl9NgC,Touch It (Gun Boosted),2OnjoU7DZQVdp2xMVmtikz,Midi Blosso,7sgJSSZL2IqikpwqVuWyWh,178450,57,0.8590000000000001,0.3829999999999999,2,-13.29,0.0612,0.0202,0.154,0.154,0.282,102.019,2.974166666666666
6193,4v2yxWNY3WCzB0YS9QJZP4,Byahe,2U5mF0PZqGu6glnz55yY0y,John Roa,6GkdhbqD0GxO1YMan6eK2b,249184,72,0.682,0.471,8,-9.486,0.053,0.565,0.00277,0.0919,0.56,126.618,4.153066666666667
6194,7yiAJA0gU9DivsxXxRJIk2,007,64WnGi9H0Xc2RCGbjYAFd5,Rot Ken,0ErssytGA5jnxR2BCDy0KP,102400,54,0.813,0.66,10,-7.337999999999999,0.245,0.00664,0.0,0.102,0.421,132.13,1.7066666666666668
6195,1nWoDGzoZS2P72KQqq4Uhz,Goth Girls,4HHpl76SWjPMEneKIvJeg8,Stephany Joanna,7f0X6FObrg3WATh1mTPIRM,204643,33,0.408,0.3229999999999999,10,-9.918,0.0518,0.3979999999999999,0.0,0.114,0.0879,160.365,3.4107166666666666
6196,5OSKhv2UWoy8aqQ2tkaTHd,Shoot-Shoot,6TcTgRYJBQzadIFeXXWA3I,Andrew E.,4LKizltBwXmX5wRsEHEbEY,318960,52,0.949,0.613,10,-9.185,0.0389,0.0721,0.0,0.0706,0.965,119.01,5.316
6199,3ZoHHYydoQNWIKdP59knYA,Pajama Party,1HkpK55jsORzgtOURbOeQH,1096 Gang,6bTUbqEPiSNLbOLTSmKGDP,323476,37,0.752,0.607,11,-9.236,0.123,0.091,0.0,0.25,0.765,88.021,5.391266666666667
6202,0gkA6orELnYA0uvFaAU9I5,I Love You,6DVNszSOSwgALx7zGbR9rV,United Idol,11cP9t4Fv9RJGo9f6oDjrC,182492,9,0.85,0.762,11,-6.699,0.0406,0.0151,0.208,0.0806,0.7709999999999999,105.051,3.041533333333333
6203,43gqalhe3KZX6DAV1C9Hfu,Me Love,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,3ULlQpS7wfGX6QOVlKvipa,204293,50,0.66,0.847,1,-3.25,0.191,0.0628,0.0,0.1119999999999999,0.925,180.01,3.4048833333333333
6205,776wRRgsvVUMcCANLzp8eJ,Copines (Slowed + Reverb),79ux4ZlPkzM30KUghlW6ua,Terelulopo,56XhWaeOmQ4d9wwn2CpVxe,179121,6,0.743,0.6409999999999999,6,-7.434,0.1369999999999999,0.2189999999999999,0.0,0.128,0.851,171.125,2.98535
6208,6s98WLEW9A7j9vMXCXeRx7,Biglang Liko,6eGQ0qPUlGBjmRgyQ84g3f,Ron Henley,5rNcs1ONhpanMWE2sAWMLa,253000,22,0.882,0.736,11,-4.547,0.0418,0.0681,0.000746,0.415,0.845,119.967,4.216666666666667
6211,1XndvW32TH6TDI75nIyg4u,Hai Phút Hơn,6DVNszSOSwgALx7zGbR9rV,United Idol,3pqXRzQ5ErUoorzrWC4Yuy,212555,16,0.894,0.599,9,-6.103,0.0917,0.0195,0.00445,0.0923,0.2289999999999999,128.014,3.5425833333333334
6212,3us3yACYidjyZwm9to0czY,Magandang Dilag,2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,7cqjb3DH3G3aLe7VEIuUkQ,237818,63,0.898,0.4579999999999999,6,-12.568,0.0463,0.07,0.0,0.387,0.748,110.014,3.963633333333333
6220,31G7lH1lRqofnJhTVD35wd,Viva la Swing Tik - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,6mxQ2hF3krc7QLw3zSzKdf,213317,4,0.615,0.8370000000000001,8,-4.396,0.0954,0.186,0.000439,0.114,0.65,150.031,3.555283333333333
6224,7zFBaNPfok3rYUu2hmPGpN,Someone You Loved - Lambada Francesa,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,2rcA8HHGDcysLCGqeA6EOR,251769,44,0.635,0.784,1,-7.471,0.0387,0.00329,0.0384,0.261,0.867,89.978,4.19615
6225,7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,4sFNNIc9t1SS1FnuVKXR3J,176971,82,0.541,0.153,6,-10.654000000000002,0.0303,0.882,1.66e-06,0.16,0.359,139.644,2.949516666666667
6228,5Z7DaI0gKpyI4R9adSNihZ,Twerk for Me,4n85VQF9boZ6i3WQlKbCY4,300yearsyoung,09ynAK1rVjrcevNR3vzkUh,201273,0,0.953,0.505,6,-14.5,0.286,0.00364,3.02e-05,0.0876,0.478,114.847,3.35455
6239,786ymAh5BmHoIpvjyrvjXk,Goodbye To A World,3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,7AJPV0L05IyIBid97AvwVD,328506,66,0.444,0.35,9,-7.194,0.0483,0.4529999999999999,0.109,0.0824,0.0973,95.979,5.4751
6240,2j3mrBb8bjVtsm9epikUdL,Etham Funky Night,5VpjI7FmgztBAlrqLOhsTY,DJ Siul,3M7p1OZegtwKjRE0YiOKoA,306526,26,0.7959999999999999,0.94,9,-2.28,0.0378,0.0633,0.0144,0.256,0.903,133.034,5.108766666666667
6248,3a22L5P9cix1HFNzjb3SpB,Sulyap,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,651Y3kzsh0EK5I8iKLpGdJ,255530,61,0.823,0.527,0,-10.771,0.091,0.455,0.0,0.0796,0.947,145.966,4.2588333333333335
6250,25sgk305KZfyuqVBQIahim,Sweet but Psycho,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,7CdLU3GgPy1PH5FVsrPlyA,187436,15,0.7190000000000001,0.7040000000000001,1,-4.724,0.0476,0.0691,0.0,0.166,0.628,133.002,3.123933333333333
6251,3GyVuua5U2Lv1jtiNy33TO,Shake That Laffy Taffy Girl Break Your Back Drop It Girl,7CvGCtCZ2FOGlVoCr4wxbu,Soundofyou,35jD9i6g1Vhba6mE379c58,110471,26,0.952,0.7509999999999999,10,-12.162,0.123,0.0301,0.00903,0.156,0.746,140.041,1.8411833333333332
6261,14BH4qO7pgCmIe6mgLKOK3,Someone To You,4qWnlmXWuGv2TtuxtIWlJX,BANNERS,6ErxPYc0KcJgLzQnpMGsth,219800,76,0.4679999999999999,0.936,2,-3.683,0.0455,0.0056799999999999,0.0,0.24,0.6629999999999999,75.05,3.6633333333333336
6263,5InOp6q2vvx0fShv3bzFLZ,Know Yourself,3TVXtAsR1Inumwj472S9r4,Drake,0ptlfJfwGTy0Yvrk14JK1I,275840,69,0.72,0.412,11,-8.687000000000001,0.223,0.196,0.0,0.342,0.179,114.408,4.597333333333333
6278,6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),5CiGnKThu5ctn9pBxv7DGa,benny blanco,669dgT2kmrAMrrPaEEHWyE,177847,74,0.731,0.65,0,-5.2860000000000005,0.271,0.107,0.0,0.124,0.605,154.968,2.9641166666666665
6293,4a8L2yteqOLeao0J21Gd2g,Aku Suka Body Mama Muda,18d60O7A2Kq1WnqXeg3DPJ,Joni Remix,25OcU2NElxszXpNB1fWRiy,360724,36,0.823,0.8640000000000001,5,-1.575,0.0472,0.16,0.447,0.2769999999999999,0.728,109.94,6.012066666666667
6296,2J6hyfM0x5imlV7lMHwpX2,All Night,6uF1M5ybqga38LSg10RTzZ,DJ Sephora,3KfKCXLKWY609Cln5vWnem,255837,37,0.8370000000000001,0.907,8,-4.614,0.036,0.0204,0.00733,0.346,0.947,130.009,4.26395
6301,3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,0CoiTAUBiO70lic9p9Lboq,235613,25,0.7809999999999999,0.526,6,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992,3.9268833333333335
6340,6kx8Hf1Udk4V0Ivq6zpoyG,Crystal Dolphin,7rgCh0Go1ezmcV75kXQM2T,Engelwood,2YZJ2QWjBY1tDqcy8u4nkC,115517,22,0.5670000000000001,0.687,1,-9.041,0.125,0.36,0.00293,0.474,0.396,128.201,1.9252833333333328
6344,3G47RiG2PrvEVo4panDHi9,Be Gone Thot!,3oCVutdFfZrHovIQia7n8B,LIL MAYO,2dJJ9EyF4xwpQgR2cYS0qQ,73000,49,0.922,0.451,2,-5.989,0.12,0.0142,4.74e-05,0.1689999999999999,0.457,120.045,1.2166666666666666
6361,1p5G7qedBuhFFafjZfEjyV,Oh Nanana Challenge,5rhznZjKfSxtKVqB0JZtpC,Bonde R300,6gm9Mqa3XNioUkQnCxBeQW,133115,35,0.7290000000000001,0.8420000000000001,1,-2.997,0.261,0.0597,3.11e-06,0.319,0.574,64.808,2.218583333333333
6380,1FOINGDWa0dPgCpMabLT4Y,fast,4iDroUFo89Y7YBsdDTBmTD,Sueco,4X381fJ53pMVKyFYoFNBYA,144000,68,0.861,0.599,7,-7.814,0.217,0.182,0.00855,0.102,0.527,100.026,2.4
6394,6I3KeXBT0E9MoMqYz8srVq,White Walls (feat. ScHoolboy Q & Hollis),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,6XO9dbsH9zhuQgFGH0hUrb,220319,20,0.767,0.782,7,-5.545,0.14,0.0541,0.0,0.3379999999999999,0.8270000000000001,116.491,3.671983333333333
6399,4Qs3DkTFVG1QiOwd0BUa9o,Wag Na Lang,7dxr6AabRWhsfYRyVJlErK,MC Einstein,2i6J4eUkAPnOSP6MECcNNJ,232380,63,0.784,0.529,5,-5.156000000000001,0.0385,0.115,0.0,0.119,0.465,126.026,3.873
6401,7bmJ5or9cYPWpdLrqbo6op,Twerk for Me Tik - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,4nUhVOawOGBT319yxIktQJ,226530,11,0.938,0.6729999999999999,6,-11.001,0.245,0.241,0.0014,0.0502,0.682,115.627,3.7755
6402,4CYYi9iZWFIMBowunUPq73,A Pimp Named Slickback Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,5394fMTxXTGCLDaU2egzpq,317843,6,0.968,0.521,1,-8.576,0.0974,0.21,0.00406,0.0301,0.721,110.641,5.297383333333333
6404,3729Jd1GxRyT8wRLbsWCtC,Papi Chulo Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,6zrSvnDKCdV6SBGhY79Ugn,186000,8,0.765,0.618,1,-8.049,0.103,0.298,0.0,0.11,0.408,109.986,3.1
6405,4nEreP0jjuQpncGLHxk4fE,Adderall Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,6zrSvnDKCdV6SBGhY79Ugn,148093,5,0.871,0.364,1,-13.598,0.161,0.136,0.0,0.162,0.606,119.922,2.4682166666666667
6406,5P22QiZlQVQKiKuHRFGCSg,Obnimi - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,0NAra9TnAirNsnMIcq911E,229670,14,0.715,0.8440000000000001,7,-4.232,0.087,0.193,0.00722,0.364,0.514,75.985,3.827833333333333
6407,6SUdHP61zZblTAKYJFIXCR,Billie Jean X Boo X F It Up - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,77yFbISEFLH6BByGUqMrdo,183124,6,0.968,0.446,6,-14.283,0.257,0.0444,0.0,0.0726,0.84,117.457,3.0520666666666667
6408,0q7WQkXrqFjdNpsac39aaz,Dancin' in mandela,2cFhATtJ9yq5JEDLpLBGRm,highonclouds,1905obnquswJcbK0Do0qG1,245054,2,0.556,0.726,9,-8.835,0.152,0.126,0.000997,0.405,0.498,127.354,4.084233333333334
6415,7mlGufYKRiJEO2dglocn6o,Who's That Girl (feat. Eve),5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,0f8Xtk0NDPGz4PpwlzEMBT,220440,53,0.774,0.85,0,-4.436,0.0326,0.0837,0.0,0.193,0.53,127.031,3.674
6417,25wBlLDFcspzo9gBqvrQr3,Electric (feat. Khalid),6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,50wEfjPxetPqKsvxOQfXHY,245293,0,0.637,0.359,10,-9.841,0.0325,0.593,5.39e-05,0.108,0.142,111.049,4.088216666666667
6418,594dAKfWYKj53Usd6DTbUs,Mr Loverman,0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,4dQEZAuIgplmc4bEzoyptJ,216880,0,0.6409999999999999,0.527,0,-6.697,0.0256,0.243,2.51e-05,0.25,0.485,130.018,3.6146666666666665
6419,2enPRFda84VE2wtI8c86Uf,Always Forever,3Oim8XBPbznAa8Jj8QzNc8,Cults,6WnfWrfsfu7T9TXbHIFHX9,223746,78,0.174,0.742,8,-5.93,0.0485,0.00181,0.281,0.198,0.36,163.378,3.7291
6420,0baNzeUcPQnQSagpe8T0mD,worldstar money (interlude),3MZsBdqDrRTJihTHQrO6Dq,Joji,6ZksrxRWlJ7ExylPyJwfLJ,126312,77,0.5770000000000001,0.387,7,-8.607000000000001,0.2739999999999999,0.964,0.705,0.208,0.4589999999999999,146.565,2.1052
6421,2rSdCcSlZA1GGoW6egTzjZ,Powerful (feat. Ellie Goulding & Tarrus Riley),0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,0C7tn68LWhhw5Ez6g9LMjz,206327,50,0.598,0.792,11,-4.043,0.0478,0.121,0.0,0.158,0.732,97.479,3.4387833333333333
6422,2lO8mP1QvI7RizGcBYQ7Mx,How - demo,3l0CmX0FuQjFxr8SK7Vqag,Clairo,3NEDQmYF1roygFssVEwkwv,127040,68,0.649,0.428,8,-4.584,0.0313,0.7659999999999999,0.00294,0.0816,0.514,77.057,2.1173333333333333
6423,0Dfctnkk9xIikDKJ06uwzo,She's So Nice,3yJnBqAoRUNeDabdYoiYWD,Pink Guy,3l5PdpQHvUOXlq1w9PftPu,163493,66,0.828,0.5770000000000001,6,-7.656000000000001,0.158,0.599,0.0,0.0814,0.5870000000000001,86.339,2.724883333333333
6424,4fvneyc3bVlvzUuvKU6MpM,Weather,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,188ANKUGuXD4ZZvoqUWkP6,111281,67,0.752,0.87,1,-4.267,0.182,0.0229,2.28e-06,0.0996,0.7609999999999999,160.128,1.8546833333333328
6427,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0MbXjBEw6FrGtcglqEDHpb,158586,67,0.892,0.507,0,-8.282,0.3779999999999999,0.7040000000000001,3.14e-05,0.109,0.695,143.96,2.6431
6428,5FSt6K70gANsecaAtXFVbR,When Will I See You Again,7fqDRFkiuwzFDde1K0taVs,Shakka,1Xgp3r7281hYfWq1O7VzyY,217999,66,0.593,0.893,6,-5.811,0.132,0.301,0.0,0.135,0.63,150.085,3.6333166666666665
6430,0R31T52Ymgobb6kT4wu0Aq,Ya Digg,2Bb57H1EnnHxtpSyOAJF8l,Frostydasnowmann,0BE2CAtYwPKpaFEwMX6fLm,173674,60,0.79,0.432,1,-14.736,0.306,0.0394,0.0,0.111,0.221,99.996,2.8945666666666665
6431,2VIJ2Nt8uk3Pi3IqEwtO1y,Melody (1983 Club Vinyl Mix),5bHicu5GncBzOsjUFsooLK,Plustwo,6wxav4nCiImWwjtyRsNBcz,236588,59,0.91,0.736,5,-3.517,0.0495,0.266,0.0811,0.0759,0.938,121.985,3.943133333333333
6432,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,275080,78,0.795,0.594,0,-6.2,0.0748,0.1119999999999999,0.0,0.162,0.409,135.002,4.584666666666666
6433,31I3Rt1bPa2LrE74DdNizO,Flashing Lights,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5fPglEDz9YEwRgbLRvhCZy,237506,78,0.639,0.628,6,-7.577999999999999,0.0399,0.0381,0.0,0.386,0.43,90.482,3.958433333333333
6434,3WnTQDd9A3bpBfzCziElU9,Excitement,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,7rcMHNqNbQxF5TaPMHFoKu,283270,69,0.474,0.6809999999999999,4,-3.4730000000000003,0.038,0.0263,4.270000000000001e-05,0.0972,0.0384,121.96,4.721166666666667
6435,07stbgVp3PNKRk12IQ0ZCh,white tee,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,1r1Xt6oUnY3VMYbQb1U7CO,132226,4,0.812,0.541,11,-8.912,0.042,0.268,0.0,0.071,0.77,149.987,2.2037666666666667
6436,0mr8FAnN9X70p5KRUwMIJx,I Met Sarah in the Bathroom,1vkWdqcabQ1swciXipkLBj,awfultune,3z7kfJNZsrAjHY3Q24N4QQ,121374,77,0.6629999999999999,0.408,0,-10.861,0.163,0.901,0.000691,0.16,0.2269999999999999,90.191,2.0229
6437,49OMJ1prsRA7ZYgrAjz70c,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",1LZEQNv7sE11VDY3SdxQeN,Bee Gees,5YHZaCxCuuK81h4Fimb9rT,197213,67,0.632,0.6829999999999999,7,-6.434,0.0383,0.163,0.00013,0.847,0.701,105.955,3.2868833333333334
6438,3sgf2a905hjZ81tXYytY6i,This Side of Paradise,48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,5aZD1YWjWoBSJzHqq3IBQx,242013,19,0.278,0.662,9,-6.075,0.0295,0.386,1.14e-05,0.134,0.2739999999999999,181.683,4.03355
